name,country_iso2,region,locality
portg.com,,,
cascade studios,AU,new south wales,potts point
ryzernet,EC,guayas,guayaquil
evolution edition,FR,occitanie,montpellier
transmedia tale,GB,greater london,london
uesca group,FR,,
women's car ball,,,
lunarwood studios,US,arizona,
wildfuchs interactive,,,
studio heart engine,US,california,pleasanton
indie-dir,TR,ankara,
punto de control,CO,antioquia,medellin
game4all,,,
dinobyte softworks llc,US,florida,orlando
unlock audio,US,illinois,chicago
nuverse games,,,
oag network,BR,,
"pharaoh hound games,pharaohhound.games, llc",philadelphia
"idmix co.,idmix.kr, ltd.",
absolved,GB,gateshead,tyne and wear
sweet potato studio,,,
radpoker,US,wisconsin,milwaukee
super ada,PE,piura,
xscape games,US,california,los angeles
quartz esport,BE,brussels capital,
echo chamber games,GB,warwickshire,royal leamington spa
2k silicon valley,US,california,foster city
"hidef,hidef.com, inc.",san diego
advec,EC,pichincha,quito
fly home studio,PT,lisbon,lisbon
cardfriends.poker,,,
esports school league,AT,,
islaoliva games,ES,canary islands,santa cruz de tenerife
mainno,ID,banten,
indie esports league,US,california,los angeles
monaspa esports,GE,t'bilisi,
dgma ltd,RU,moscow city,moscow
team njinga,PT,lisbon,
íris lab,BR,,
project chemistry,TR,i̇zmir,
runnium,UA,kharkiv,
atx game makers,US,texas,austin
mainframe industries,FI,uusimaa,helsinki
majalaya gamelab,ID,jawa barat,bandung
beyond fun studio,CA,quebec,
aura studio,BR,,
gcow marketplace,US,nevada,las vegas
malvo games,UA,kyiv,
battlemon,ES,catalonia,barcelona
chariots gaming,SG,central singapore,singapore
ozde studio,TR,denizli,
arm chair militia,US,illinois,chicago
bears smile,IL,tel aviv,
swiss game hub,CH,zurich,
tangent interactive media inc.,CA,ontario,toronto
inbloom games,CY,nicosia,
gray seed games,IR,tehran,teheran
ignition facility,US,texas,austin
ucsd esports,US,california,san diego
skc games studio limited,GB,suffolk,stoke by clare
supernova capital,GB,london,london
mayanesports - erre media,,,
aopik gaming,,,
4friends,UA,kyiv city,
nacon,FR,aquitaine,france
triple o games,ES,canary islands,puerto de la cruz
publex,IL,hamerkaz,netanya
kuchezagaming,NG,lagos,
soul seer studios ltd,US,north carolina,asheville
sun.studio jsc,VN,ho chi minh,ho chi minh city
mj studio,IN,karnataka,bengaluru
núnatrix,IS,capital region,reykjavík
gacriva studio,RO,maramures,baia mare
soft leaf studios,,,
pow wow entertainment,AT,vienna,vienna
jumo studio,CN,beijing,beijing
moria elo boost,TR,kocaeli,izmit
awe interactive,GB,,
gamebuddy,DE,hamburg,hamburg
forbidden studios,,,
norn industries,GB,belfast,belfast
gamerx,,,
ggdab,PL,slaskie,katowice
techouse games,PK,,
curioso games,GB,cheshire,cheshire
rheagency,FR,seine-et-marne,montevrain
"lionheart games,lionheartgames.com, llc",atlanta
v publishing,US,california,oceanside
skyesports,IN,tamil nadu,chennai
all gamers chile,CL,santiago metropolitan,santiago
vip games 5g,US,california,
djinn guild,VN,ho chi minh city,ho chi minh city
bushka,CN,sichuan,chengdu
sepia games,ES,andalucia,sevilla
stakester,GB,greater london,london
boshphelm,TR,istanbul,
cd pandarider,CN,sichuan,chengdu
ploop,FR,bourgogne-franche-comte,lons-le-saunier
"nowwa (now,nowwa.com, winners announced)",
playable worlds,US,california,san marcos
neon ghost studio,CA,ontario,toronto
compmc,US,california,san diego
frostfire technologies,PK,punjab,rawalpindi
jin wave studio llc,,,
konglomerate games,GB,,
clockwork labs,US,california,san francisco
inevitable studios,US,texas,frisco
officecampfire,US,california,walnut creek
kodiak road,US,california,los angeles
redesign games,UA,kyiv,
fanatic 5 solutions,,,
player first games,US,california,los angeles
one esports,SG,central singapore,singapore
thescape,GR,central macedonia,
wise monkey entertainment ltd,GB,greater london,london
strange horizons,GB,liverpool,
kyngrak studio,TR,istanbul,
sizzle.gg,US,california,sunnyvale
gemas gratis para brawl stars hack,ES,madrid,
madrooster game audio lab,TR,denizli,denizli
out of the blue games,ES,madrid,madrid
shop acc liên quân,VN,ha noi,hanoi
galaxy gaming,ES,,
clutch rayn esport,FR,auvergne-rhône-alpes,meyzieu
origo games pte. ltd.,US,maryland,baltimore
3 tree productions,US,texas,austin
t&s resorts,US,utah,salt lake city
webaverse,US,delaware,wilmington
studios o.s.a.a.t. inc,CA,quebec,pierrefonds
smartfox gaming,CH,valais,fully
orc & roll,BR,rio de janeiro,rio de janeiro
world's edge,,,
7tam,BY,minsk,minsk
idealcat games,DE,berlin,
saltwater games,AU,new south wales,sydney
besworn games,DE,bavaria,bayern
synnaxium studio,FR,nord-pas-de-calais,tourcoing
casual monster,TR,istanbul,istanbul
outriders,PT,lisbon,lisbon
an otter team,SE,västra götaland,gothenburg
black prism studio,AU,victoria,melbourne
tempo esports,RS,,
star technologies,US,texas,tyler
epic bunker,ES,catalonia,barcelona
stv games,PK,punjab,lahore
team burning lions,US,south carolina,columbia
coventry crosshairs,GB,coventry,
mindgamesstudio,TR,istanbul,fatih
demon house design,GB,sefton,southport
the simgrid,GB,greater london,london
the lime studio,PK,punjab,lahore
pyrebug studios llc,US,connecticut,stamford
toygel,TR,istanbul,istanbul
flavo button,GB,greater london,royal kingston upon thames
recoded,SG,central singapore,singapore
heyday studio pvt. ltd.,PK,punjab,lahore
fdr oyun cumhuriyeti,TR,istanbul,
ls garage,,,
"gameygram,gameygram.com, inc.",pompano beach
upswing game,IN,maharashtra,pune
xzeal gaming,MX,jalisco,zapopan
louisiana esports council,,,
sharp end studio,CA,ontario,hamilton
esn,GB,leicestershire,loughborough
tidbits play,NL,noord-holland,haarlem
superera,CN,,
hydra games sa,PL,,
artificer,PL,,
gameflex,TR,istanbul,istanbul
tendokore,PL,podkarpackie,rzeszow
game research academy fho,BR,sao paulo,araras
holorise studio,UA,kyyiv,kiev
argent realms,JP,tokyo,tokyo
fulcrum esports,PH,rizal,cainta
novis,IT,umbria,piemonte
threenity games,IR,alborz,karaj
estral esports,MX,mexico,
gameeno,IR,yazd,yazd
notslot,IL,,
knuckle games,,,
erupt ag,CH,bern,
panomix studio,TR,gaziantep,
ninetails studio,,,
toot games,IR,hormozgan,abad
rawa games,SA,ar riyāḑ,riyadh
biobrx inc,US,california,novato
mythatelier llc,,,
armazda,IR,tehrān,
plaion australia & new zealand,AU,new south wales,sydney
kibibyte games,TR,istanbul,
platanista games,IN,,
teion games,BR,,
vanguard esports team,,,
gamersafer,US,california,san jose
first phoenix studio,,,
pestorosso games,CH,geneva,geneva
ink games™️,US,california,irvine
tlön industries,AR,buenos aires,
kalkgel - gaming and culture events,,,
hardmode esports,BR,sao paulo,
"golden hearts gaming,goldenheartsgaming.org, inc",boston
revolving games,US,california,san francisco
swerve games,,,
stelerio,FR,ile-de-france,paris
floppy club,DK,capital region,copenhagen
the purge tournament,,,
hounch games,,,
red void games,ES,madrid,madrid
gameeto,IR,tehran,teheran
nixuh,ZA,gauteng,
biwo studios,BR,ceará,
bytebrew,US,california,san diego
arrowiz entertainment inc,US,california,irvine
openclay,AU,western australia,perth
"ready,11-50, set,
darkstar games,US,california,elk grove
dropbears games,US,california,glendale
devdream,US,new york,springfield gardens
mishanurkhan,BD,khulna,
ganymede games,US,new mexico,las cruces
"super jumbo,wager.town, inc.",new york
"superneat,superneat.io, inc.",knoxville
sastha games,IN,tamil nadu,chennai
cloudfeather games,IN,karnataka,bengaluru
igda belarus,BY,minsk,
hsmw esports,DE,saxony,mittweida
orban-عُربان,AE,dubai,dubai
ultimo gg,GB,london,london
bexley coding camp,US,ohio,bexley
icevayne games,US,nebraska,
old kid studios,DE,mecklenburg-vorpommern,rostock
hope guardians esport,FR,occitanie,cornebarrieu
erik games software technologies,,,
drop bear bytes,AU,,
loop game studio,,,
play out,FR,ile-de-france,paris
joycode,UA,kyiv,
talofa games,US,california,cupertino
coddy,BE,brussels capital,
space trace,CY,larnaka,larnaca
vsg latam,PA,panamá,
gamefall,UZ,toshkent,tashkent
r2block nigeria,,,
hammer slammer,DE,berlin,berlin
muqab entertainment llc,US,delaware,claymont
ventek games,ES,madrid,madrid
free esport,FR,ile-de-france,paris
cornwall games,GB,cornwall,
popscreen games,FR,ile-de-france,paris
crescive games,TR,istanbul,
afro games inc,CA,ontario,toronto
wergo k.r.,RU,samara,moskva
aeternum game studios,ES,toledo,talavera de la reina
bagpack games,DE,bayern,rothlein
gamers territory,ZA,gauteng,midrand
naughty dog mag',FR,,
curse game studio,TR,,
extra life entertaiment,,,
sidequestvr,GB,antrim,antrim
comrade bear games,,,
detach entertainment,DE,schleswig-holstein,quickborn
oxo games,TR,istanbul,
isoforce games,CA,british columbia,vancouver
nftion,GB,,
phyrexi,US,florida,
careed,FR,ile-de-france,paris
plush productions llc,US,utah,salt lake city
penplay,CA,ontario,toronto
tallam,FR,auvergne-rhône-alpes,saint-martin-d’hères
piepacker,US,california,san francisco
playflow,RU,,
wgl esports entertainment group,SG,central singapore,singapore
blows gaming,ES,castilla-la mancha,manzanares
three colonist,IN,delhi,new delhi
alfish games,TR,istanbul,
"lunchhouse software,lunchhouse.software, llc",cary
sonar studios llc,US,nevada,las vegas
dtr consultancy,IN,maharashtra,mumbai
goluxland,RS,central serbia,belgrade
playstrong,IT,apulia,foggia
maurice mcgee co founder of caution ready games,US,north carolina,wendell
omnaya studios,IN,gujarat,ahmadabad
313 studios,GB,city of leicester,leicester
techtive games,DE,bavaria,bayern
university versus,,,
tunga games,TR,eskisehir,
explorlings ug  (haftungsbeschränkt),DE,hamburg,
code pixel games,IN,karnataka,bengaluru
alone clone studios,IN,chandigarh,
my prof is a gamer,DE,hessen,gieben
bağlantı hatası,TR,izmir,izmir
asteroid lab,CH,bern,bern
eldorado esport & entertainment,NO,oslo,
playbyte,US,new hampshire,amherst
woop,AT,,
baltic esports,,,
taku studio,,,
koltiro games llc,US,idaho,boise
cronus tech vr/ar,GB,,
mangosteen llc,US,california,los angeles
sunscorched studios,GB,lincolnshire,louth
noclip.gg,,,
valkyrie esport,FR,pays de la loire,le mans
ar3mis,IN,delhi,new delhi
rebird,,,
wolverine island,SE,gaevleborg,järvsö
creatygon,HU,budapest,budapest
3bytes,ES,catalonia,barcelona
gemeratech,,,
lazer wolf studios,SE,vaesterbotten,skellefteå
bald studios,PT,lisbon,lisbon
ganover teknoloji ve bilişim,TR,manisa,golmarmara
hvac games,IL,tel aviv,tel aviv-yafo
umami games,DK,midtjylland,o
dream zer0,TH,chiang mai,chiang mai
gamersback,IN,karnataka,bengaluru
lapitopa,CY,limassol,
cordens interactive,IT,lombardia,binasco
one earth rising™,US,new york,
alchymy creative,MY,selangor,petaling jaya
gorgasali battle royale,,,
twin sword studio,,,
drest,GB,london,london
goodoo games,CA,ontario,richmond hill
zulstudios,PK,punjab,lahore
arthur games talent,GB,essex,colchester
superior smash league,MX,mexico,
arcadia vr,GB,england,london
dzzrt esports gaming,AE,dubai,
vinilo esports llc,US,florida,winter park
untts gaming lounge,ES,madrid,madrid
studio morebi,HN,francisco morazan,tegucigalpa
softity,TR,istanbul,
mundo roms,CL,santiago metropolitan,santiago
reality on demand studios,NL,utrecht,
biggames,UA,,
needle games,TR,istanbul,
everything esports,NL,friesland,leeuwarden
sanguine oce,,,
mucho pixels,ES,andalucia,sevilla
cosmoflakes,BR,paraiba,joao pessoa
pudding studio,BR,espirito santo,vila velha
nexondeck,IN,maharashtra,pune
studiobytes,TR,antalya,
tycoon bros.,DE,,
kahanibox,,,
brigit games,CA,ontario,windsor
sloppy studios,IN,uttarakhand,
hbvest,TR,ankara,
mayam.space,BG,sofia,
eswf pan american,CA,british columbia,vancouver
utopos games,US,nevada,las vegas
bet4fun,FR,ile-de-france,paris
otter games,BR,,
ctrl vr,MG,antananarivo,antananarivo
poks company,BR,sao paulo,
ujoygames limitied,CN,shanghai,xuhui qu
smerf,US,california,
gc turbo inc.,US,california,mountain view
bellona studio,BR,santa catarina,
2guygames,,,
ælfheim,GB,greater london,london
whitebud studios,,,
promod esports,GB,city of leicester,leicester
khookey,US,california,long beach
weplay interactive,IN,kerala,thiruvananthapuram
hanging gardens interactive ug,DE,baden-wurttemberg,stuttgart
3d aim trainer,BE,oost-vlaanderen,dendermonde
pastvi,CZ,praha,prague
abstract mentality,US,massachusetts,peabody
l'archipel,CA,quebec,quebec
grengarius games,,,
chillchat,TH,bangkok,
dreams games group entertainment,,,
delta vision games,HK,central and western,hong kong
asobu esports,ES,catalonia,barcelona
lost criteria studios,ES,madrid,las rozas de madrid
esportsmaker,BR,,
last hour escape room,SA,ar riyāḑ,riyadh
knick-knack games,,,
the forge vtt,CA,quebec,montreal
rock games,TR,istanbul,
tap esports center,US,pennsylvania,philadelphia
"banana bird studios,beastsofmaravillaisland.com, llc",los angeles
mech21 games,AU,victoria,
silver demon studios pvt. ltd,PK,punjab,rawalpindi
baby corp,FR,hauts-de-france,saint-amand-les-eaux
cotton cat studios,BR,rio de janeiro,rio de janeiro
only by midnight,CA,alberta,edmonton
jak games,AR,buenos aires,general rodriguez
instinct esports,ZA,gauteng,johannesburg
virtual ravens games,ES,madrid,
pagie portal,AE,dubai,
hero games,TR,istanbul,
chipstv,DE,berlin,berlin
burnthouse games,GB,cornwall,penryn
wildheart esports,US,arizona,flagstaff
detour bus,US,california,los angeles
jogatina news,BR,sao paulo,
pictolabra ltd,RU,kaliningrad,kaliningrad
criminal makers,,,
gamefactory.tech,ES,catalonia,barcelona
águilas la salle esports,MX,,
ithub games,,,
edoxa,CA,quebec,montreal
digimancy entertainment,US,ohio,columbus
epizodic entertainment,,,
land of the geek®,BE,hainaut,charleroi
ilearnplace,IN,karnataka,
shiftspace,ZW,bulawayo,bulawayo
skr games,BY,minsk,minsk
meta studio,EG,cairo,
its juju games,,,
karsl,,,
golden bridge games,TR,istanbul,
blind fox studio,EE,,
pgs esports,GB,,
bigger games,TR,istanbul,
mobile games entertainment ltd.,HR,,
gamersinunity studio,,,
stellar remnants,TR,istanbul,
rusted delusion studios,CA,quebec,montreal
gamestrs™,IN,,
big run studios inc.,US,california,oakland
gametapas,US,washington,seattle
tntgames,US,new york,new york
kazoo games,US,california,los angeles
pixlona gaming tournaments,,,
lotf company,AZ,baki,baku
team bds,CH,geneva,geneva
north tokyo,ES,andalucia,malaga
structzero,BR,,
ntrance corp.,KR,seoul,
happy game company,TR,i̇zmir,
jyamma games,IT,lombardia,milan
powerboard,US,new york,new york
yaria llc.,US,california,los angeles
working title studios llc,US,georgia,buford
elodie games,US,california,venice
gameaware,AU,,
reboot interactive,TR,istanbul,
jàáj team,FR,,
central asia games show,KG,,
featlander - vr studio,ES,andalucia,malaga
kreeda interactives,IN,telangana,hyderabad
block esports,AR,buenos aires,
velociraptor games,BE,,
retroluna,,,
knopa studio,UA,lviv,
bulberry studio,CY,limassol,
scalisco,US,washington,seattle
anaku games,ES,madrid,
foxhound studios,DK,nordjylland,aalborg
esportslink,,,
team exceptis,FR,nouvelle-aquitaine,bordeaux
game nation africa,NG,lagos,iganmu
prisma games,,,
joysticq entertainment,TR,istanbul,
sailranks,FR,bretagne,rennes
supremacy gaming,PE,lima,lima
the esports club,IN,karnataka,bengaluru
metagame,US,california,los angeles
pulsatrix studios,BR,sao paulo,
watcha games,CA,quebec,montreal
wildcards,CH,zug,
cleantmix,PL,pomerania,gdańsk
hydrametry software llc.,US,new jersey,cranford
idiom loop,CA,ontario,toronto
artez yazılım,TR,konya,yazir
alphanova,UA,,
mm's gaming co.,US,oklahoma,tulsa
the gaming lounge,FR,auvergne-rhône-alpes,lyon
high coast esports,SE,västernorrland,sundsvall
azara gaming,US,ohio,cleveland
mcultimate,,,
caps collective,AU,,
arvasyon yazılım teknolojileri,TR,istanbul,esenyurt
gorila punk,ES,madrid,madrid
purple island,US,california,los angeles
sad monster party llc,,,
implicit conversions,US,california,la honda
crozant studio,IN,maharashtra,pune
tiplay studio,TR,balikesir,camlik
two pint,FI,northern ostrobothnia,oulu
only 1%,US,delaware,wilmington
animatronx,,,
go horse games,BR,paraiba,joao pessoa
herracon,GB,devon,exeter
studio nost,,,
born frustrated studio,IT,umbria,piemonte
arena 51 gaming ltd,GB,newcastle upon tyne,
nexonbet,TH,,
académie des arts et techniques du jeu vidéo,FR,ile-de-france,paris
orbital contingent,US,illinois,chicago
tacticalgramma gaming llc,US,washington,bellingham
oddsock concepts,PK,punjab,lahore
wave harmonic,GB,brighton and hove,brighton
pipeline,US,california,los angeles
loui studios,,,
tll games srl,IT,lombardia,milan
doomfire gaming club,AR,buenos aires,
gamestore64,GB,,
royal11 gamesports pvt ltd,IN,rajasthan,
supplydrop (changeling gmbh),AT,vienna,
bright star studios,DK,,
broken frame,ES,madrid,
mountain games,,,
discord for businesses,NL,noord-holland,amsterdam
public games company,TR,ankara,
the dog king  esports academy,ES,catalonia,premia de mar
shadow lair games ltd,IL,,
steel sky productions pty ltd,AU,victoria,south melbourne
epicblood,,,
mir cybernetics corporation,CA,ontario,richmond hill
footai esports,ES,catalonia,barcelona
"fernow studios,fernowstudios.com, llc",
fishx games,TR,ankara,
fake games,IR,tehran,teheran
wooden alien,PL,,
mobile legends hub,CA,alberta,calgary
along.games,,,
the gaming collegian,US,south carolina,columbia
crypto tittiez,,,
rewind games,CA,british columbia,vancouver
the dreamerians,MX,chiapas,new york
chaos division,UA,kyiv,
last minute crew,AR,tucuman,san miguel de tucumán
ludo monk,IN,bihar,
esport club strasbourg,FR,grand est,strasbourg
kronoverse,US,north carolina,cary
tactical adventures,FR,aquitaine,france
cogstudio,IR,isfahan,
nutnut,FR,pays de la loire,nantes
garawell games,TR,istanbul,
warpfrog,FR,aquitaine,france
biu – bundesverband interaktive unterhaltungssoftware e.v. (german games industry association),DE,berlin,
multiscription,DK,capital region,copenhagen
